ts,step,dt_ms,tok_per_s,loss,peak_gib
1787726424.831,555,55.3,18512,10.9375,1.52
1787726424.887,556,55.3,18517,10.9638,1.52
1787726424.942,557,55.3,18504,10.9459,1.52
1787726424.998,558,55.3,18510,10.9938,1.52
1787726425.053,559,55.3,18501,10.9831,1.52
1787726425.109,560,55.4,18483,10.9490,1.52
1787726425.164,561,55.3,18510,10.9452,1.52
1787726425.220,562,55.3,18507,10.9636,1.52
1787726425.276,563,55.6,18416,10.9646,1.52
1787726425.332,564,55.6,18414,10.9822,1.52
1787726425.387,565,55.6,18425,10.9970,1.52
1787726425.443,566,55.6,18432,10.9476,1.52
1787726425.499,567,55.7,18396,10.9657,1.52
1787726425.555,568,55.5,18442,10.9898,1.52
1787726425.610,569,55.4,18498,10.9607,1.52
1787726425.666,570,55.4,18498,10.9675,1.52
1787726425.721,571,55.4,18497,10.9474,1.52
1787726425.777,572,55.3,18505,10.9755,1.52
1787726425.832,573,55.3,18506,11.0027,1.52
1787726425.888,574,55.3,18509,10.9702,1.52
1787726425.943,575,55.3,18507,11.0050,1.52
1787726425.999,576,55.4,18471,10.9653,1.52
1787726426.054,577,55.4,18475,10.9715,1.52
1787726426.110,578,55.4,18493,10.9629,1.52
1787726426.166,579,55.8,18363,10.9909,1.52
1787726426.224,580,57.5,17811,10.9563,1.52
1787726426.284,581,59.2,17283,10.9619,1.52
1787726426.343,582,58.9,17381,10.9995,1.52
1787726426.407,583,63.7,16065,10.9418,1.52
1787726426.464,584,56.4,18156,10.9697,1.52
1787726426.523,585,58.3,17565,10.9577,1.52
1787726426.583,586,59.6,17177,10.9708,1.52
1787726426.733,587,149.4,6854,10.9645,1.52
1787726426.835,588,101.8,10056,10.9731,1.52
1787726426.910,589,74.8,13684,10.9842,1.52
1787726426.966,590,56.1,18260,10.9635,1.52
1787726427.022,591,55.9,18313,10.9442,1.52
1787726427.078,592,55.8,18336,10.9794,1.52
1787726427.134,593,55.8,18338,10.9419,1.52
1787726427.190,594,55.8,18345,10.9500,1.52
1787726427.246,595,55.8,18346,10.9649,1.52
1787726427.302,596,55.9,18333,10.9856,1.52
1787726427.358,597,55.9,18325,10.9999,1.52
1787726427.414,598,55.8,18338,10.9834,1.52
1787726427.470,599,55.8,18347,10.9450,1.52
1787726427.526,600,55.8,18337,10.9594,1.52
1787726427.582,601,55.8,18339,10.9673,1.52
1787726427.638,602,55.9,18335,10.9696,1.52
1787726427.694,603,55.9,18319,10.9541,1.52
1787726427.750,604,55.8,18336,10.9828,1.52
1787726427.806,605,55.8,18349,10.9566,1.52
1787726427.862,606,55.8,18337,10.9694,1.52
1787726427.918,607,55.8,18342,10.9676,1.52
1787726427.974,608,55.9,18335,10.9699,1.52
1787726428.030,609,55.9,18322,10.9806,1.52
1787726428.086,610,55.9,18333,10.9715,1.52
1787726428.142,611,55.8,18356,10.9498,1.52
1787726428.198,612,55.8,18342,10.9584,1.52
1787726428.254,613,55.8,18341,10.9854,1.52
1787726428.309,614,55.8,18351,10.9833,1.52
1787726428.365,615,55.9,18334,10.9537,1.52
1787726428.421,616,55.9,18330,10.9921,1.52
1787726428.477,617,55.9,18334,10.9705,1.52
1787726428.533,618,55.8,18352,10.9863,1.52
1787726428.589,619,55.9,18333,10.9255,1.52
1787726428.645,620,55.8,18351,10.9548,1.52
1787726428.701,621,55.9,18319,10.9612,1.52
1787726428.757,622,55.8,18348,10.9467,1.52
1787726428.813,623,55.8,18353,10.9707,1.52
1787726428.869,624,55.9,18326,10.9785,1.52
1787726428.925,625,55.8,18346,10.9938,1.52
1787726428.981,626,55.8,18351,10.9735,1.52
1787726429.037,627,55.9,18327,10.9652,1.52
1787726429.093,628,55.9,18328,10.9472,1.52
1787726429.149,629,55.8,18346,10.9645,1.52
1787726429.205,630,55.8,18344,10.9397,1.52
1787726429.261,631,55.8,18337,10.9728,1.52
1787726429.317,632,55.9,18324,10.9726,1.52
1787726429.373,633,55.8,18338,10.9812,1.52
1787726429.429,634,55.8,18346,10.9529,1.52
1787726429.485,635,56.0,18302,10.9558,1.52
1787726429.540,636,55.3,18512,10.9459,1.52
1787726429.596,637,55.4,18496,10.9639,1.52
1787726429.651,638,55.3,18504,10.9583,1.52
1787726429.707,639,55.4,18495,10.9818,1.52
1787726429.762,640,55.4,18486,10.9689,1.52
1787726429.818,641,55.6,18428,10.9502,1.52
1787726429.874,642,55.6,18404,10.9395,1.52
1787726429.930,643,55.5,18441,10.9703,1.52
1787726429.986,644,55.6,18412,10.9498,1.52
1787726430.042,645,55.6,18421,10.9534,1.52
1787726430.098,646,55.5,18447,10.9282,1.52
1787726430.153,647,55.3,18503,10.9771,1.52
1787726430.208,648,55.4,18500,10.9733,1.52
1787726430.264,649,55.4,18484,10.9295,1.52
1787726430.319,650,55.4,18500,10.9416,1.52
1787726430.375,651,55.3,18518,10.9613,1.52
1787726430.430,652,55.3,18515,10.9527,1.52
1787726430.486,653,55.3,18504,10.9666,1.52
1787726430.541,654,55.3,18502,10.9412,1.52
1787726430.597,655,55.4,18478,10.9726,1.52
1787726430.653,656,55.4,18498,10.9993,1.52
1787726430.709,657,56.2,18235,10.9427,1.52
1787726430.767,658,57.7,17751,10.9301,1.52
1787726430.827,659,59.0,17353,10.9469,1.52
1787726430.886,660,58.9,17375,10.9837,1.52
1787726430.998,661,111.2,9211,10.9713,1.52
1787726431.100,662,101.7,10070,10.9644,1.52
1787726431.260,663,159.9,6405,10.9809,1.52
1787726431.383,664,122.6,8353,10.9787,1.52
1787726431.499,665,115.4,8874,10.9753,1.52
1787726431.589,666,90.0,11384,10.9851,1.52
1787726431.657,667,68.1,15033,10.9398,1.52
1787726431.714,668,56.0,18273,10.9483,1.52
1787726431.770,669,55.9,18330,10.9742,1.52
1787726431.826,670,55.9,18333,10.9510,1.52
1787726431.882,671,55.9,18335,10.9486,1.52
1787726431.938,672,55.9,18328,10.9317,1.52
1787726431.994,673,55.9,18333,10.9729,1.52
1787726432.074,674,79.6,12864,10.9520,1.52
1787726432.203,675,129.3,7917,10.9747,1.52
1787726432.325,676,120.8,8474,10.9583,1.52
1787726432.437,677,111.4,9191,10.9738,1.52
1787726432.600,678,162.7,6293,10.9822,1.52
1787726432.682,679,82.0,12490,10.9830,1.52
1787726432.762,680,80.1,12786,10.9669,1.52
1787726432.819,681,56.1,18247,10.9396,1.52
1787726432.875,682,55.8,18348,10.9871,1.52
1787726432.931,683,55.8,18336,10.9527,1.52
1787726432.987,684,55.9,18318,10.9613,1.52
1787726433.043,685,55.9,18333,10.9325,1.52
1787726433.099,686,55.8,18335,10.9894,1.52
1787726433.155,687,55.8,18338,10.9516,1.52
1787726433.211,688,55.9,18317,10.9496,1.52
1787726433.267,689,55.9,18327,10.9529,1.52
1787726433.323,690,55.9,18325,10.9768,1.52
1787726433.379,691,55.9,18327,10.9657,1.52
1787726433.435,692,55.8,18346,10.9456,1.52
1787726433.491,693,55.8,18353,10.9650,1.52
1787726433.547,694,55.9,18328,10.9694,1.52
1787726433.603,695,55.9,18329,10.9565,1.52
1787726433.659,696,55.9,18334,10.9616,1.52
1787726433.715,697,56.1,18262,10.9547,1.52
1787726433.824,698,108.5,9438,10.9684,1.52
1787726433.930,699,105.8,9674,10.9621,1.52
1787726434.086,700,155.2,6596,10.9662,1.52
1787726434.212,701,126.1,8121,10.9676,1.52
1787726434.326,702,113.9,8994,11.0095,1.52
1787726434.424,703,97.8,10470,10.9888,1.52
1787726434.489,704,63.9,16027,10.9664,1.52
1787726434.545,705,55.9,18318,10.9702,1.52
1787726434.601,706,55.9,18331,10.9639,1.52
1787726434.657,707,55.9,18334,10.9492,1.52
1787726434.713,708,55.9,18309,10.9728,1.52
1787726434.769,709,55.9,18321,10.9580,1.52
1787726434.825,710,55.8,18335,10.9650,1.52
1787726434.881,711,55.8,18336,10.9623,1.52
1787726434.937,712,55.9,18333,10.9934,1.52
1787726434.993,713,55.9,18330,10.9559,1.52
1787726435.049,714,55.9,18335,11.0093,1.52
1787726435.105,715,55.9,18331,10.9732,1.52
1787726435.160,716,55.8,18335,10.9430,1.52
1787726435.216,717,55.8,18355,10.9505,1.52
1787726435.272,718,55.8,18342,10.9629,1.52
1787726435.328,719,55.8,18336,10.9536,1.52
1787726435.384,720,55.8,18350,10.9683,1.52
1787726435.440,721,55.8,18340,10.9304,1.52
1787726435.496,722,55.9,18333,10.9257,1.52
1787726435.552,723,55.8,18342,10.9450,1.52
1787726435.608,724,55.9,18331,10.9878,1.52
1787726435.664,725,55.8,18343,10.9688,1.52
1787726435.720,726,55.8,18345,10.9905,1.52
1787726435.776,727,55.8,18335,10.9483,1.52
1787726435.832,728,55.8,18349,10.9466,1.52
1787726435.888,729,55.8,18337,10.9474,1.52
1787726435.944,730,55.9,18332,10.9955,1.52
1787726436.000,731,55.8,18340,10.9583,1.52
1787726436.056,732,55.9,18330,10.9451,1.52
1787726436.112,733,55.8,18343,10.9505,1.52
1787726436.168,734,55.9,18335,10.9445,1.52
1787726436.224,735,55.8,18340,10.9811,1.52
1787726436.280,736,55.8,18336,10.9151,1.52
1787726436.336,737,55.9,18333,10.9701,1.52
1787726436.392,738,55.9,18334,10.9770,1.52
1787726436.448,739,55.8,18337,10.9543,1.52
1787726436.504,740,55.8,18335,10.9454,1.52
1787726436.560,741,55.8,18340,10.9195,1.52
1787726436.616,742,55.9,18333,10.9787,1.52
1787726436.671,743,55.7,18369,10.9672,1.52
1787726436.727,744,55.4,18478,10.9649,1.52
1787726436.782,745,55.3,18523,10.9714,1.52
1787726436.838,746,55.3,18502,10.9532,1.52
1787726436.893,747,55.3,18503,10.9484,1.52
1787726436.949,748,55.3,18517,10.9756,1.52
1787726437.004,749,55.3,18524,10.9490,1.52
1787726437.060,750,55.4,18499,10.9643,1.52
1787726437.115,751,55.3,18532,10.9369,1.52
1787726437.170,752,55.3,18508,11.0067,1.52
1787726437.226,753,55.3,18506,10.9655,1.52
1787726437.281,754,55.3,18508,10.9504,1.52
1787726437.337,755,55.3,18512,10.9597,1.52
1787726437.392,756,55.3,18502,10.9909,1.52
1787726437.448,757,55.3,18516,10.9488,1.52
1787726437.503,758,55.3,18508,10.9673,1.52
1787726437.558,759,55.3,18510,10.9676,1.52
1787726437.614,760,55.4,18483,10.9472,1.52
1787726437.670,761,55.3,18514,10.9126,1.52
1787726437.725,762,55.3,18506,10.9845,1.52
1787726437.781,763,55.3,18510,10.9563,1.52
1787726437.836,764,55.4,18498,10.9334,1.52
1787726437.892,765,55.3,18514,10.9484,1.52
1787726437.947,766,55.3,18505,10.9879,1.52
1787726438.002,767,55.3,18511,10.9389,1.52
1787726438.058,768,55.3,18505,10.9742,1.52
1787726438.113,769,55.3,18505,10.9625,1.52
1787726438.169,770,55.3,18513,10.9595,1.52
1787726438.224,771,55.3,18510,10.9327,1.52
1787726438.280,772,55.4,18500,10.9349,1.52
1787726438.335,773,55.3,18510,10.9879,1.52
1787726438.391,774,55.3,18507,10.9582,1.52
1787726438.446,775,55.3,18507,10.9817,1.52
1787726438.501,776,55.3,18506,10.9866,1.52
1787726438.557,777,55.3,18523,10.9522,1.52
1787726438.612,778,55.3,18501,10.9381,1.52
1787726438.668,779,55.3,18510,10.9704,1.52
1787726438.723,780,55.4,18487,10.9340,1.52
1787726438.779,781,55.3,18502,10.9421,1.52
1787726438.834,782,55.3,18515,10.9680,1.52
1787726438.890,783,55.3,18504,10.9424,1.52
1787726438.945,784,55.3,18508,10.9730,1.52
1787726439.001,785,55.3,18506,10.9896,1.52
1787726439.056,786,55.4,18495,10.9669,1.52
1787726439.112,787,55.3,18522,10.9694,1.52
1787726439.167,788,55.3,18513,10.9814,1.52
1787726439.222,789,55.3,18506,10.9545,1.52
1787726439.278,790,55.3,18501,10.9722,1.52
1787726439.333,791,55.4,18499,10.9503,1.52
1787726439.389,792,55.3,18505,10.9656,1.52
1787726439.444,793,55.3,18514,10.9572,1.52
1787726439.500,794,55.3,18506,10.9673,1.52
1787726439.555,795,55.4,18494,10.9511,1.52
1787726439.611,796,55.4,18496,10.9726,1.52
1787726439.666,797,55.4,18500,10.9749,1.52
1787726439.722,798,55.4,18498,10.9400,1.52
1787726439.777,799,55.3,18505,10.9747,1.52
1787726439.833,800,55.4,18495,10.9833,1.52
1787726439.888,801,55.3,18506,10.9372,1.52
1787726439.944,802,55.3,18522,10.9463,1.52
1787726439.999,803,55.3,18506,10.9557,1.52
1787726440.075,804,75.6,13545,10.9606,1.52
1787726440.206,805,130.4,7855,10.9437,1.52
1787726440.324,806,117.3,8727,10.9536,1.52
1787726440.429,807,105.2,9735,10.9563,1.52
1787726440.597,808,167.7,6105,10.9514,1.52
1787726440.680,809,82.4,12426,10.9630,1.52
1787726440.764,810,83.8,12224,10.9583,1.52
1787726440.821,811,56.1,18253,10.9384,1.52
1787726440.877,812,55.9,18312,10.9847,1.52
1787726440.933,813,55.9,18322,10.9760,1.52
1787726440.989,814,56.2,18219,10.9492,1.52
1787726441.046,815,56.2,18228,10.9777,1.52
1787726441.103,816,56.1,18239,10.9883,1.52
1787726441.159,817,56.2,18231,10.9661,1.52
1787726441.215,818,56.0,18283,10.9613,1.52
1787726441.271,819,55.9,18330,10.9378,1.52
1787726441.327,820,55.9,18328,10.9791,1.52
1787726441.383,821,55.9,18331,10.9883,1.52
1787726441.439,822,55.8,18349,10.9280,1.52
1787726441.495,823,55.8,18341,10.9502,1.52
1787726441.551,824,55.8,18336,10.9521,1.52
1787726441.607,825,55.9,18332,10.9478,1.52
1787726441.663,826,55.8,18351,10.9619,1.52
1787726441.719,827,56.1,18269,10.9661,1.52
1787726441.776,828,56.1,18240,10.9497,1.52
1787726441.833,829,56.7,18045,10.9783,1.52
1787726441.891,830,57.8,17720,10.9621,1.52
1787726441.951,831,58.9,17382,10.9608,1.52
1787726442.010,832,58.9,17381,10.9434,1.52
1787726442.074,833,63.5,16123,10.9280,1.52
1787726442.130,834,56.2,18206,10.9316,1.52
1787726442.190,835,59.4,17232,10.9591,1.52
1787726442.250,836,59.6,17196,10.9482,1.52
1787726442.321,837,70.3,14559,10.9678,1.52
1787726442.409,838,87.8,11662,10.9977,1.52
1787726442.465,839,55.9,18317,10.9385,1.52
1787726442.521,840,55.9,18313,10.9395,1.52
1787726442.577,841,55.8,18335,10.9732,1.52
1787726442.633,842,55.9,18310,10.9867,1.52
1787726442.689,843,55.9,18321,10.9556,1.52
1787726442.745,844,55.8,18342,10.9736,1.52
1787726442.801,845,55.8,18352,10.9504,1.52
1787726442.857,846,55.8,18347,10.9572,1.52
1787726442.913,847,55.8,18340,10.9700,1.52
1787726442.969,848,55.8,18336,10.9362,1.52
1787726443.025,849,56.1,18261,10.9783,1.52
1787726443.081,850,55.9,18323,10.9273,1.52
1787726443.137,851,55.9,18320,10.9418,1.52
1787726443.193,852,55.9,18332,10.9281,1.52
1787726443.249,853,55.9,18332,10.9220,1.52
1787726443.305,854,55.8,18350,10.9646,1.52
1787726443.361,855,55.8,18336,10.9553,1.52
1787726443.417,856,55.9,18328,10.9602,1.52
1787726443.473,857,55.8,18348,10.9831,1.52
1787726443.529,858,55.9,18334,10.9842,1.52
1787726443.585,859,55.9,18332,10.9515,1.52
1787726443.641,860,55.9,18332,10.9728,1.52
1787726443.697,861,55.9,18323,10.9580,1.52
1787726443.753,862,55.9,18334,10.9404,1.52
1787726443.809,863,55.8,18343,10.9541,1.52
1787726443.865,864,55.5,18435,10.9610,1.52
1787726443.920,865,55.3,18512,10.9450,1.52
1787726443.976,866,55.4,18495,10.9409,1.52
1787726444.031,867,55.4,18497,10.9540,1.52
1787726444.087,868,55.3,18501,10.9385,1.52
1787726444.142,869,55.3,18513,10.9739,1.52
1787726444.197,870,55.3,18509,10.9581,1.52
1787726444.253,871,55.3,18508,10.9438,1.52
1787726444.308,872,55.4,18500,10.9416,1.52
1787726444.364,873,55.4,18482,10.9667,1.52
1787726444.420,874,55.7,18392,10.9445,1.52
1787726444.476,875,55.6,18407,10.9382,1.52
1787726444.532,876,55.7,18375,10.9295,1.52
1787726444.588,877,55.7,18391,10.9175,1.52
1787726444.644,878,55.5,18441,10.9842,1.52
1787726444.699,879,55.4,18475,10.9539,1.52
1787726444.755,880,55.4,18488,10.9630,1.52
1787726444.811,881,55.3,18503,10.9583,1.52
1787726444.866,882,55.3,18504,10.9481,1.52
1787726444.921,883,55.3,18517,10.9455,1.52
1787726444.977,884,55.4,18495,10.9381,1.52
1787726445.032,885,55.3,18502,10.9530,1.52
1787726445.088,886,55.3,18510,10.9784,1.52
1787726445.143,887,55.3,18504,10.9619,1.52
1787726445.199,888,55.4,18480,10.9869,1.52
1787726445.254,889,55.3,18517,10.9696,1.52
1787726445.310,890,55.3,18514,10.9599,1.52
1787726445.365,891,55.4,18500,10.9657,1.52
1787726445.421,892,55.3,18504,10.9731,1.52
1787726445.476,893,55.3,18508,10.9594,1.52
1787726445.532,894,55.3,18506,10.9461,1.52
1787726445.587,895,55.3,18521,10.9380,1.52
1787726445.643,896,55.4,18489,10.9626,1.52
1787726445.700,897,56.4,18142,10.9639,1.52
1787726445.756,898,55.6,18404,10.9631,1.52
1787726445.812,899,56.0,18292,10.9655,1.52
1787726445.870,900,56.8,18034,10.9633,1.52
1787726445.929,901,59.2,17296,10.9510,1.52
1787726445.989,902,59.1,17339,10.9651,1.52
1787726446.056,903,66.6,15375,10.9509,1.52
1787726446.113,904,57.0,17954,10.9919,1.52
1787726446.227,905,113.0,9062,10.9529,1.52
1787726446.333,906,106.3,9634,10.9483,1.52
1787726446.493,907,159.0,6440,10.9457,1.52
1787726446.563,908,70.5,14527,10.9799,1.52
1787726446.620,909,56.2,18217,10.9716,1.52
1787726446.677,910,56.4,18145,10.9491,1.52
1787726446.735,911,58.2,17603,10.9112,1.52
1787726446.795,912,58.9,17377,10.9727,1.52
1787726446.854,913,58.6,17462,10.9808,1.52
1787726446.951,914,97.2,10538,10.9624,1.52
1787726447.012,915,60.1,17044,10.9533,1.52
1787726447.069,916,56.4,18144,10.9662,1.52
1787726447.126,917,56.7,18057,10.9371,1.52
1787726447.186,918,59.7,17146,10.9860,1.52
1787726447.301,919,114.5,8940,10.9771,1.52
1787726447.420,920,118.9,8612,10.9744,1.52
1787726447.512,921,91.7,11165,10.9615,1.52
1787726447.610,922,97.8,10465,10.9850,1.52
1787726447.667,923,56.1,18250,10.9388,1.52
1787726447.723,924,55.9,18309,10.9386,1.52
1787726447.779,925,55.8,18356,10.9572,1.52
1787726447.835,926,55.8,18335,10.9387,1.52
1787726447.891,927,55.8,18342,10.9562,1.52
1787726447.947,928,55.9,18326,10.9723,1.52
1787726448.003,929,55.9,18313,10.9315,1.52
1787726448.059,930,55.8,18344,10.9267,1.52
1787726448.114,931,55.8,18345,10.9541,1.52
1787726448.170,932,55.8,18339,10.9664,1.52
1787726448.226,933,55.9,18331,10.9409,1.52
1787726448.282,934,55.8,18336,10.9421,1.52
1787726448.392,935,109.2,9374,10.9496,1.52
1787726448.497,936,104.4,9805,10.9763,1.52
1787726448.656,937,158.9,6446,10.9468,1.52
1787726448.777,938,120.6,8493,10.9501,1.52
1787726448.892,939,114.9,8909,10.9427,1.52
1787726448.990,940,97.3,10529,10.9501,1.52
1787726449.054,941,63.9,16033,10.9597,1.52
1787726449.110,942,55.9,18324,10.9599,1.52
1787726449.166,943,55.8,18341,10.9608,1.52
1787726449.222,944,55.9,18331,10.9393,1.52
1787726449.278,945,55.9,18330,10.9640,1.52
1787726449.334,946,55.8,18349,10.9637,1.52
1787726449.390,947,55.8,18346,10.9486,1.52
1787726449.446,948,55.9,18330,10.9385,1.52
1787726449.502,949,55.9,18328,10.9471,1.52
1787726449.558,950,55.8,18353,10.9297,1.52
1787726449.614,951,55.9,18331,10.9564,1.52
1787726449.670,952,55.8,18352,10.9556,1.52
1787726449.726,953,55.9,18310,10.9459,1.52
1787726449.782,954,55.8,18336,10.9789,1.52
1787726449.838,955,55.8,18345,10.9708,1.52
1787726449.894,956,55.9,18332,10.9591,1.52
1787726449.950,957,55.8,18338,10.9798,1.52
1787726450.005,958,55.8,18340,10.9447,1.52
1787726450.061,959,55.9,18335,10.9303,1.52
1787726450.117,960,55.9,18331,10.9561,1.52
1787726450.173,961,55.9,18334,10.9290,1.52
1787726450.229,962,55.9,18331,10.9525,1.52
1787726450.285,963,55.8,18360,10.9560,1.52
1787726450.341,964,55.8,18348,10.9557,1.52
1787726450.397,965,55.9,18327,10.9518,1.52
1787726450.453,966,55.9,18334,10.9548,1.52
1787726450.509,967,55.9,18331,10.9504,1.52
1787726450.565,968,55.8,18341,10.9791,1.52
1787726450.621,969,55.8,18351,10.9641,1.52
1787726450.677,970,55.8,18357,10.9490,1.52
1787726450.733,971,55.9,18324,10.9540,1.52
1787726450.789,972,55.8,18339,10.9631,1.52
1787726450.845,973,55.8,18336,10.9373,1.52
1787726450.901,974,55.8,18342,10.9342,1.52
1787726450.957,975,55.9,18333,10.9361,1.52
1787726451.013,976,55.8,18368,10.9721,1.52
1787726451.068,977,55.3,18507,10.9464,1.52
1787726451.124,978,55.4,18498,10.9502,1.52
1787726451.179,979,55.3,18521,10.9484,1.52
1787726451.234,980,55.3,18506,10.9412,1.52
1787726451.290,981,55.4,18472,10.9510,1.52
1787726451.346,982,55.4,18498,10.9482,1.52
1787726451.401,983,55.3,18513,10.9879,1.52
1787726451.456,984,55.3,18503,10.9648,1.52
1787726451.512,985,55.3,18513,10.9577,1.52
1787726451.567,986,55.3,18503,10.9502,1.52
1787726451.623,987,55.3,18517,10.9805,1.52
1787726451.678,988,55.3,18505,10.9243,1.52
1787726451.734,989,55.4,18498,10.9509,1.52
1787726451.803,990,69.4,14752,10.9608,1.52
1787726451.941,991,136.9,7477,10.9707,1.52
1787726452.060,992,118.8,8618,10.9524,1.52
1787726452.166,993,105.6,9700,10.9592,1.52
1787726452.319,994,152.1,6733,10.9622,1.52
1787726452.410,995,91.3,11217,10.9632,1.52
1787726452.500,996,89.1,11496,10.9373,1.52
1787726452.556,997,56.1,18261,10.9528,1.52
1787726452.612,998,55.9,18332,10.9668,1.52
1787726452.668,999,55.8,18345,10.9467,1.52
1787726452.724,1000,55.9,18325,10.9632,1.52
1787726452.780,1001,55.8,18349,10.9464,1.52
1787726452.836,1002,55.8,18344,10.9745,1.52
1787726452.892,1003,55.8,18340,10.9773,1.52
1787726452.948,1004,55.8,18346,10.9723,1.52
1787726453.004,1005,56.1,18246,10.9322,1.52
1787726453.061,1006,56.2,18220,10.9592,1.52
1787726453.117,1007,56.1,18266,10.9402,1.52
1787726453.174,1008,56.1,18239,10.9522,1.52
1787726453.230,1009,56.0,18288,10.9687,1.52
1787726453.286,1010,56.1,18263,10.9431,1.52
1787726453.343,1011,56.1,18260,10.9505,1.52
1787726453.399,1012,56.1,18269,10.9544,1.52
1787726453.455,1013,56.0,18291,10.9681,1.52
1787726453.511,1014,56.1,18267,10.9361,1.52
1787726453.568,1015,56.1,18247,10.9688,1.52
1787726453.624,1016,56.1,18251,10.9877,1.52
1787726453.681,1017,56.1,18262,10.9520,1.52
1787726453.737,1018,56.1,18259,10.9636,1.52
1787726453.793,1019,56.1,18265,10.9601,1.52
1787726453.849,1020,55.8,18338,10.9819,1.52
1787726453.905,1021,55.9,18330,10.9595,1.52
1787726453.961,1022,55.8,18335,10.9324,1.52
1787726454.017,1023,55.9,18331,10.9490,1.52
1787726454.073,1024,55.8,18336,10.9811,1.52
1787726454.129,1025,55.9,18333,10.9449,1.52
1787726454.185,1026,55.9,18333,10.9594,1.52
1787726454.241,1027,55.8,18341,10.9490,1.52
1787726454.297,1028,55.9,18332,10.9282,1.52
1787726454.354,1029,56.3,18175,10.9398,1.52
1787726454.506,1030,152.4,6720,10.9562,1.52
1787726454.606,1031,98.7,10370,10.9504,1.52
1787726454.729,1032,123.3,8303,10.9679,1.52
1787726454.787,1033,57.8,17717,10.9544,1.52
1787726454.844,1034,56.6,18084,10.9509,1.52
1787726454.901,1035,56.1,18245,10.9556,1.52
1787726454.957,1036,56.1,18240,10.9771,1.52
1787726455.014,1037,56.1,18254,10.9691,1.52
1787726455.071,1038,56.6,18095,10.9509,1.52
1787726455.127,1039,56.2,18225,10.9618,1.52
1787726455.184,1040,56.3,18176,10.9371,1.52
1787726455.244,1041,59.1,17322,10.9788,1.52
1787726455.304,1042,59.2,17306,10.9553,1.52
1787726455.414,1043,110.3,9281,10.9636,1.52
1787726455.536,1044,121.3,8441,10.9641,1.52
1787726455.630,1045,93.5,10957,10.9498,1.52
1787726455.688,1046,58.3,17555,10.9371,1.52
1787726455.744,1047,56.0,18299,10.9500,1.52
1787726455.800,1048,55.8,18341,10.9348,1.52
1787726455.856,1049,55.8,18340,10.9754,1.52
1787726455.912,1050,55.9,18328,10.9652,1.52
1787726455.968,1051,55.8,18335,10.9339,1.52
1787726456.024,1052,55.9,18334,10.9548,1.52
1787726456.080,1053,55.8,18352,10.9507,1.52
1787726456.136,1054,55.8,18345,10.9504,1.52
1787726456.192,1055,55.8,18341,10.9473,1.52
1787726456.248,1056,55.8,18343,10.9708,1.52
1787726456.304,1057,55.8,18349,10.9376,1.52
1787726456.360,1058,55.9,18319,10.9583,1.52
1787726456.416,1059,55.8,18353,10.9555,1.52
1787726456.472,1060,55.8,18340,10.9580,1.52
1787726456.528,1061,55.8,18342,10.9879,1.52
1787726456.584,1062,55.9,18334,10.9771,1.52
1787726456.640,1063,55.8,18338,10.9553,1.52
1787726456.696,1064,56.0,18300,11.0089,1.52
1787726456.752,1065,55.8,18343,10.9665,1.52
1787726456.808,1066,55.9,18333,10.9523,1.52
1787726456.864,1067,55.9,18331,10.9575,1.52
1787726456.920,1068,55.8,18349,10.9628,1.52
1787726456.976,1069,55.8,18346,10.9597,1.52
1787726457.031,1070,55.8,18340,10.9515,1.52
1787726457.087,1071,55.8,18340,10.9709,1.52
1787726457.143,1072,55.9,18329,10.9930,1.52
1787726457.199,1073,55.9,18332,10.9793,1.52
1787726457.328,1074,128.1,7992,10.9325,1.52
1787726457.449,1075,106.7,9595,10.9314,1.52
1787726457.575,1076,125.1,8186,10.9689,1.52
1787726457.647,1077,71.9,14252,10.9695,1.52
1787726457.807,1078,159.2,6432,10.9578,1.52
1787726457.866,1079,58.9,17373,10.9392,1.52
1787726457.969,1080,102.5,9987,10.9288,1.52
1787726458.027,1081,57.2,17907,10.9637,1.52
1787726458.083,1082,55.7,18394,10.9555,1.52
1787726458.139,1083,55.6,18425,10.9203,1.52
1787726458.195,1084,55.8,18366,10.9381,1.52
1787726458.250,1085,55.4,18494,10.9446,1.52
1787726458.306,1086,55.3,18501,10.9384,1.52
1787726458.361,1087,55.3,18509,10.9534,1.52
1787726458.417,1088,55.3,18513,10.9582,1.52
1787726458.472,1089,55.3,18511,10.9433,1.52
1787726458.528,1090,55.3,18501,10.9661,1.52
1787726458.583,1091,55.3,18514,10.9615,1.52
1787726458.639,1092,55.3,18505,10.9034,1.52
1787726458.694,1093,55.4,18484,10.9608,1.52
1787726458.750,1094,55.4,18491,10.9538,1.52
1787726458.805,1095,55.3,18521,10.9793,1.52
1787726458.860,1096,55.3,18510,10.9211,1.52
1787726458.916,1097,55.3,18508,10.9530,1.52
1787726458.971,1098,55.4,18500,10.9772,1.52
1787726459.027,1099,55.4,18489,10.9593,1.52
1787726459.082,1100,55.4,18496,10.9616,1.52
1787726459.138,1101,55.3,18513,10.9674,1.52
1787726459.193,1102,55.3,18511,10.9388,1.52
1787726459.249,1103,55.3,18516,10.9669,1.52
1787726459.304,1104,55.3,18501,10.9732,1.52
1787726459.360,1105,55.4,18498,10.9451,1.52
1787726459.415,1106,55.4,18493,10.9441,1.52
1787726459.471,1107,55.3,18515,10.9512,1.52
1787726459.526,1108,55.3,18502,10.9563,1.52
